推广计划名称,推广组,关键词名称,匹配方式,出价,默认访问URL,移动访问URL,启用/暂停,标记,关键词状态,审核未通过原因,能否展现,无法展现原因,计算机质量度,移动质量度,消耗,点击均价,点击数,展示数,点击率,转化
其它词,地域,天水理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,荆门投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,投资平台有限合伙协议书,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,福州理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,有哪些来钱快的窍门,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,来钱快的法子,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,投资平台取钱,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,乌海理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,福建投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,农业快速致富项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,比较好理财投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,恩施投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,现在怎么才能来钱快,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,开封投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,日喀则投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,男的做什么工作来钱快,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,沥青现货投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,上网怎么点小钱,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,诚信投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,房地产投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,宜春投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,高息抵押投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,忻州投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,赚到钱的路子,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,厦门理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,期货投资平台哪家好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,100万投资的项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,有什么可以赚点小钱,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,乌海理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,德阳理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,投资平台期货国内,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,有哪些弄钱的路子,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,10万元做什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,鑫胜投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,黄山理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,白城理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,有哪些能挣点小钱的办法,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,3万元一年利息是多少,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,河源理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,小本投资赚大钱,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,20元投资app,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,贵阳理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,10元项目投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,乐东县理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,100元微投资靠谱吗,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,河南理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,咸宁投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,怎么样投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,6万元存一年定期利息是多少,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,和田理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,什么投资项目小投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,哈密理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,德宏州理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,有什么来钱快,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,哪个投资平台好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,陵水县理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,黔东南州投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,个人投资收益,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,郴州投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,找生意门路,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,100元投资小项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,枣庄理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,能来銭快的路子,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,短期来钱快投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,19投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,韶山理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,七台河理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,借贷投资平台排名,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,现在干什么才可以来钱快,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,原油正规的投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,阜阳投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,赚大钱的好项目,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,黄金投资平台排行,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,农村好的致富项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,台州理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,怎样可以赚点小钱,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,钦州理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,100万投资么项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,如何才能来钱快,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,鸡西理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,怎样能够赚点小钱,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,日赚百元用什么软件,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,有什么来钱快的法子,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,想创业好项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,武汉投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,能赚点小钱的办法,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,怎么玩转期货,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,农村庭院致富项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,衢州理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,农林卫视致富项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,海南州理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,同花顺黄金投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,项目,家庭小型致富项目有哪些,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,10万元如何理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
